Number of Comparisons : 75760
Swiss , 0.0 , 0.0 , Cheddar , 0.12 , 0.3
Cheddar , 55.5 , 138.75 , Swiss , 8.97 , 85.215
Cheddar , 55.5 , 138.75 , Swiss , 21.38 , 203.10999999999999
Cheddar , 55.51 , 138.775 , Cheddar , 10.25 , 0.0
Cheddar , 55.52 , 138.8 , Cheddar , 4.33 , 0.0
Cheddar , 55.53 , 138.825 , Cheddar , 34.25 , 0.0
Wensleydale , 10.1 , 138.875 , Wensleydale , 8.71 , 0.0
Swiss , 14.62 , 138.89 , Swiss , 75.91 , 0.0
Swiss , 14.63 , 138.985 , Cheddar , 0.8 , 2.0
Swiss , 14.63 , 138.985 , Cheddar , 6.76 , 16.9
Cheddar , 55.62 , 139.04999999999998 , Cheddar , 70.93 , 0.0
Cheddar , 55.66 , 139.14999999999998 , Wensleydale , 1.22 , 16.775
Wensleydale , 10.12 , 139.14999999999998 , Wensleydale , 1.85 , 25.4375
Swiss , 14.65 , 139.175 , Cheddar , 4.8 , 12.0
Swiss , 14.65 , 139.175 , Wensleydale , 7.55 , 103.8125
Cheddar , 55.68 , 139.2 , Cheddar , 2.29 , 0.0
Swiss , 14.66 , 139.27 , Swiss , 8.38 , 0.0
Swiss , 14.67 , 139.365 , Swiss , 15.43 , 0.0
Swiss , 14.67 , 139.365 , Cheddar , 39.27 , 98.17500000000001
Wensleydale , 10.14 , 139.425 , Swiss , 22.8 , 0.0
Cheddar , 55.81 , 139.525 , Swiss , 1.15 , 0.0
Cheddar , 55.84 , 139.60000000000002 , Wensleydale , 56.18 , 0.0
Swiss , 14.7 , 139.65 , Swiss , 40.71 , 0.0
Wensleydale , 10.16 , 139.7 , Cheddar , 0.0 , 0.0
Wensleydale , 10.16 , 139.7 , Wensleydale , 24.33 , 334.53749999999997
Cheddar , 55.94 , 139.85 , Wensleydale , 0.93 , 0.0
Swiss , 14.73 , 139.935 , Swiss , 0.48 , 0.0
Cheddar , 56.0 , 140.0 , Swiss , 18.57 , 0.0
Cheddar , 56.01 , 140.025 , Cheddar , 6.54 , 0.0
Cheddar , 56.08 , 140.2 , Cheddar , 2.94 , 0.0
Swiss , 14.76 , 140.22 , Swiss , 1.98 , 0.0
Wensleydale , 10.2 , 140.25 , Wensleydale , 47.0 , 0.0
Swiss , 14.77 , 140.315 , Cheddar , 7.71 , 0.0
Cheddar , 56.17 , 140.425 , Cheddar , 2.45 , 6.125
Cheddar , 56.17 , 140.425 , Swiss , 15.49 , 147.155
Swiss , 14.79 , 140.505 , Wensleydale , 19.37 , 0.0
Cheddar , 56.21 , 140.525 , Wensleydale , 0.47 , 0.0
Swiss , 14.8 , 140.6 , Wensleydale , 5.1 , 0.0
Swiss , 14.81 , 140.695 , Swiss , 34.14 , 0.0
Swiss , 14.82 , 140.79 , Cheddar , 3.84 , 0.0
Wensleydale , 10.24 , 140.8 , Wensleydale , 1.34 , 0.0
Swiss , 14.84 , 140.98 , Wensleydale , 10.95 , 0.0
Cheddar , 56.4 , 141.0 , Swiss , 3.42 , 0.0
Wensleydale , 10.26 , 141.075 , Swiss , 9.12 , 0.0
Cheddar , 56.48 , 141.2 , Wensleydale , 13.7 , 0.0
Wensleydale , 10.27 , 141.2125 , Swiss , 46.42 , 0.0
Cheddar , 56.5 , 141.25 , Cheddar , 38.63 , 0.0
Swiss , 14.87 , 141.265 , Wensleydale , 3.91 , 0.0
Cheddar , 56.52 , 141.3 , Cheddar , 35.73 , 0.0
Cheddar , 56.59 , 141.47500000000002 , Wensleydale , 4.98 , 0.0
Wensleydale , 10.29 , 141.48749999999998 , Swiss , 17.18 , 0.0
Swiss , 14.9 , 141.55 , Wensleydale , 48.24 , 0.0
Cheddar , 56.63 , 141.57500000000002 , Swiss , 0.91 , 0.0
Wensleydale , 10.3 , 141.625 , Swiss , 7.17 , 68.115
Wensleydale , 10.3 , 141.625 , Swiss , 49.81 , 473.19500000000005
Cheddar , 56.66 , 141.64999999999998 , Wensleydale , 64.97 , 0.0
Wensleydale , 10.31 , 141.76250000000002 , Wensleydale , 0.66 , 9.075000000000001
Wensleydale , 10.31 , 141.76250000000002 , Wensleydale , 6.42 , 88.275
Cheddar , 56.74 , 141.85 , Cheddar , 13.21 , 0.0
Cheddar , 56.76 , 141.9 , Cheddar , 18.48 , 0.0
Cheddar , 56.77 , 141.925 , Wensleydale , 35.22 , 0.0
Cheddar , 56.78 , 141.95 , Swiss , 29.15 , 0.0
Cheddar , 56.8 , 142.0 , Cheddar , 78.41 , 0.0
Swiss , 14.95 , 142.025 , Cheddar , 2.54 , 0.0
Cheddar , 56.83 , 142.075 , Cheddar , 71.59 , 0.0
Cheddar , 56.86 , 142.15 , Swiss , 3.86 , 0.0
Wensleydale , 10.34 , 142.175 , Cheddar , 14.8 , 0.0
Cheddar , 56.9 , 142.25 , Swiss , 14.8 , 0.0
Cheddar , 56.91 , 142.27499999999998 , Wensleydale , 18.81 , 0.0
Wensleydale , 10.35 , 142.3125 , Wensleydale , 11.23 , 0.0
Cheddar , 56.95 , 142.375 , Wensleydale , 0.91 , 0.0
Wensleydale , 10.36 , 142.45 , Cheddar , 82.31 , 0.0
Cheddar , 57.03 , 142.575 , Cheddar , 39.26 , 0.0
Wensleydale , 10.37 , 142.58749999999998 , Cheddar , 36.94 , 0.0
Swiss , 15.02 , 142.69 , Wensleydale , 22.04 , 0.0
Wensleydale , 10.38 , 142.72500000000002 , Swiss , 0.43 , 4.085
Wensleydale , 10.38 , 142.72500000000002 , Cheddar , 6.31 , 15.774999999999999
Cheddar , 57.09 , 142.72500000000002 , Wensleydale , 5.19 , 71.36250000000001
Cheddar , 57.14 , 142.85 , Wensleydale , 9.5 , 0.0
Swiss , 15.04 , 142.88 , Cheddar , 0.4 , 1.0
Swiss , 15.04 , 142.88 , Cheddar , 22.71 , 56.775000000000006
Swiss , 15.05 , 142.975 , Cheddar , 13.83 , 34.575
Swiss , 15.05 , 142.975 , Swiss , 30.92 , 293.74
Wensleydale , 10.4 , 143.0 , Swiss , 3.69 , 35.055
Wensleydale , 10.4 , 143.0 , Swiss , 29.03 , 275.785
Swiss , 15.06 , 143.07 , Swiss , 49.77 , 0.0
Cheddar , 57.23 , 143.075 , Swiss , 14.68 , 0.0
Cheddar , 57.25 , 143.125 , Swiss , 3.24 , 0.0
Cheddar , 57.33 , 143.325 , Cheddar , 0.0 , 0.0
Cheddar , 57.33 , 143.325 , Wensleydale , 11.84 , 162.8
Cheddar , 57.34 , 143.35000000000002 , Swiss , 15.93 , 0.0
Swiss , 15.09 , 143.355 , Wensleydale , 0.94 , 12.924999999999999
Swiss , 15.09 , 143.355 , Wensleydale , 46.61 , 640.8875
Cheddar , 57.35 , 143.375 , Swiss , 49.29 , 0.0
Wensleydale , 10.43 , 143.4125 , Cheddar , 35.17 , 0.0
Swiss , 15.1 , 143.45 , Swiss , 7.68 , 0.0
Cheddar , 57.38 , 143.45000000000002 , Swiss , 0.36 , 0.0
Cheddar , 57.39 , 143.475 , Wensleydale , 0.87 , 0.0
Cheddar , 57.46 , 143.65 , Cheddar , 0.1 , 0.0
Swiss , 15.13 , 143.735 , Wensleydale , 72.79 , 0.0
Cheddar , 57.54 , 143.85 , Swiss , 39.81 , 0.0
Swiss , 15.15 , 143.925 , Swiss , 4.23 , 0.0
Cheddar , 57.58 , 143.95 , Wensleydale , 35.6 , 0.0
Wensleydale , 10.47 , 143.9625 , Wensleydale , 20.28 , 0.0
Swiss , 15.16 , 144.02 , Wensleydale , 32.66 , 0.0
Swiss , 15.18 , 144.21 , Cheddar , 56.91 , 0.0
Cheddar , 57.72 , 144.3 , Wensleydale , 1.68 , 0.0
Swiss , 15.19 , 144.305 , Wensleydale , 20.04 , 0.0
Cheddar , 57.74 , 144.35 , Wensleydale , 2.6 , 0.0
Wensleydale , 10.5 , 144.375 , Swiss , 2.23 , 0.0
Cheddar , 57.76 , 144.4 , Wensleydale , 14.18 , 194.975
Swiss , 15.2 , 144.4 , Wensleydale , 58.06 , 798.325
Cheddar , 57.81 , 144.525 , Cheddar , 41.83 , 0.0
Swiss , 15.22 , 144.59 , Wensleydale , 3.79 , 0.0
Wensleydale , 10.52 , 144.65 , Cheddar , 20.41 , 0.0
Cheddar , 57.89 , 144.725 , Wensleydale , 2.16 , 29.700000000000003
Cheddar , 57.89 , 144.725 , Swiss , 25.43 , 241.585
Swiss , 15.24 , 144.78 , Wensleydale , 1.18 , 0.0
Cheddar , 57.94 , 144.85 , Swiss , 52.15 , 0.0
Cheddar , 57.98 , 144.95 , Swiss , 40.5 , 0.0
Swiss , 15.26 , 144.97 , Swiss , 1.05 , 0.0
Wensleydale , 10.55 , 145.0625 , Cheddar , 22.02 , 55.05
Wensleydale , 10.55 , 145.0625 , Swiss , 31.57 , 299.915
Cheddar , 58.04 , 145.1 , Wensleydale , 33.86 , 0.0
Cheddar , 58.06 , 145.15 , Wensleydale , 1.72 , 0.0
Cheddar , 58.08 , 145.2 , Cheddar , 5.23 , 0.0
Swiss , 15.29 , 145.255 , Swiss , 41.01 , 389.59499999999997
Swiss , 15.29 , 145.255 , Wensleydale , 29.62 , 407.27500000000003
Wensleydale , 10.57 , 145.3375 , Wensleydale , 0.04 , 0.0
Swiss , 15.3 , 145.35 , Swiss , 25.14 , 238.83
Swiss , 15.3 , 145.35 , Wensleydale , 26.01 , 357.63750000000005
Swiss , 15.3 , 145.35 , Swiss , 54.55 , 518.225
Cheddar , 58.17 , 145.425 , Cheddar , 42.63 , 0.0
Swiss , 15.32 , 145.54 , Cheddar , 36.38 , 0.0
Cheddar , 58.23 , 145.575 , Cheddar , 52.31 , 0.0
Swiss , 15.34 , 145.73 , Cheddar , 10.8 , 0.0
Swiss , 15.35 , 145.825 , Cheddar , 26.94 , 0.0
Cheddar , 58.34 , 145.85000000000002 , Cheddar , 57.4 , 0.0
Cheddar , 58.35 , 145.875 , Swiss , 19.32 , 0.0
Swiss , 15.36 , 145.92 , Wensleydale , 0.0 , 0.0
Swiss , 15.36 , 145.92 , Cheddar , 68.85 , 172.125
Swiss , 15.36 , 145.92 , Wensleydale , 33.43 , 459.6625
Cheddar , 58.39 , 145.975 , Cheddar , 14.35 , 0.0
Swiss , 15.37 , 146.015 , Wensleydale , 6.9 , 0.0
Cheddar , 58.41 , 146.02499999999998 , Swiss , 17.73 , 168.435
Wensleydale , 10.62 , 146.02499999999998 , Wensleydale , 30.64 , 421.3
Cheddar , 58.42 , 146.05 , Swiss , 25.2 , 0.0
Cheddar , 58.44 , 146.1 , Cheddar , 7.0 , 0.0
Cheddar , 58.46 , 146.15 , Cheddar , 7.23 , 18.075000000000003
Cheddar , 58.46 , 146.15 , Wensleydale , 4.19 , 57.612500000000004
Swiss , 15.39 , 146.205 , Wensleydale , 4.7 , 64.625
Swiss , 15.39 , 146.205 , Cheddar , 31.85 , 79.625
Swiss , 15.41 , 146.395 , Swiss , 18.18 , 0.0
Wensleydale , 10.66 , 146.575 , Cheddar , 0.07 , 0.0
Wensleydale , 10.66 , 146.575 , Cheddar , 35.79 , 89.475
Cheddar , 58.65 , 146.625 , Cheddar , 31.54 , 0.0
Wensleydale , 10.67 , 146.7125 , Cheddar , 28.67 , 71.67500000000001
Wensleydale , 10.67 , 146.7125 , Swiss , 19.17 , 182.115
Swiss , 15.45 , 146.775 , Cheddar , 15.7 , 0.0
Cheddar , 58.74 , 146.85 , Wensleydale , 2.36 , 32.449999999999996
Cheddar , 58.74 , 146.85 , Swiss , 5.23 , 49.685
Swiss , 15.46 , 146.87 , Wensleydale , 44.63 , 0.0
Cheddar , 58.78 , 146.95 , Wensleydale , 24.76 , 0.0
Wensleydale , 10.69 , 146.98749999999998 , Wensleydale , 4.68 , 0.0
Swiss , 15.48 , 147.06 , Cheddar , 39.68 , 99.2
Swiss , 15.48 , 147.06 , Wensleydale , 52.72 , 724.9
Cheddar , 58.86 , 147.15 , Cheddar , 48.37 , 0.0
Swiss , 15.5 , 147.25 , Swiss , 13.27 , 126.065
Cheddar , 58.9 , 147.25 , Swiss , 40.23 , 382.18499999999995
Cheddar , 58.93 , 147.325 , Wensleydale , 66.04 , 0.0
Cheddar , 58.97 , 147.425 , Wensleydale , 0.58 , 0.0
Swiss , 15.52 , 147.44 , Swiss , 48.05 , 0.0
Cheddar , 58.99 , 147.475 , Cheddar , 22.75 , 0.0
Wensleydale , 10.73 , 147.5375 , Wensleydale , 2.08 , 0.0
Swiss , 15.54 , 147.63 , Cheddar , 18.68 , 0.0
Cheddar , 59.06 , 147.65 , Wensleydale , 8.75 , 0.0
Cheddar , 59.11 , 147.775 , Swiss , 11.21 , 0.0
Swiss , 15.57 , 147.915 , Wensleydale , 40.1 , 0.0
Cheddar , 59.18 , 147.95 , Swiss , 5.16 , 49.02
Wensleydale , 10.76 , 147.95 , Wensleydale , 37.23 , 511.91249999999997
Wensleydale , 10.76 , 147.95 , Wensleydale , 50.18 , 689.975
Swiss , 15.58 , 148.01 , Wensleydale , 80.25 , 0.0
Swiss , 15.58 , 148.01 , Cheddar , 10.28 , 25.7
Wensleydale , 10.77 , 148.0875 , Cheddar , 5.03 , 0.0
Swiss , 15.59 , 148.105 , Swiss , 38.55 , 366.22499999999997
Swiss , 15.59 , 148.105 , Wensleydale , 42.4 , 583.0
Wensleydale , 10.78 , 148.225 , Wensleydale , 2.46 , 0.0
Swiss , 15.61 , 148.295 , Wensleydale , 27.51 , 0.0
Cheddar , 59.32 , 148.3 , Wensleydale , 22.8 , 0.0
Wensleydale , 10.79 , 148.36249999999998 , Swiss , 2.09 , 0.0
Cheddar , 59.35 , 148.375 , Wensleydale , 26.17 , 0.0
Cheddar , 59.38 , 148.45000000000002 , Swiss , 5.38 , 0.0
Swiss , 15.63 , 148.485 , Swiss , 0.37 , 0.0
Wensleydale , 10.8 , 148.5 , Swiss , 3.29 , 0.0
Wensleydale , 10.81 , 148.63750000000002 , Swiss , 73.13 , 0.0
Swiss , 15.66 , 148.77 , Wensleydale , 12.32 , 0.0
Wensleydale , 10.82 , 148.775 , Wensleydale , 2.63 , 0.0
Cheddar , 59.53 , 148.825 , Cheddar , 52.63 , 0.0
Swiss , 15.67 , 148.865 , Cheddar , 19.16 , 0.0
Wensleydale , 10.83 , 148.9125 , Swiss , 2.12 , 0.0
Swiss , 15.68 , 148.96 , Swiss , 1.01 , 0.0
Wensleydale , 10.84 , 149.05 , Wensleydale , 10.69 , 0.0
Wensleydale , 10.86 , 149.325 , Wensleydale , 36.74 , 0.0
Swiss , 15.73 , 149.435 , Swiss , 4.03 , 38.285000000000004
Swiss , 15.73 , 149.435 , Cheddar , 18.27 , 45.675
Swiss , 15.74 , 149.53 , Cheddar , 17.89 , 0.0
Cheddar , 59.84 , 149.60000000000002 , Cheddar , 58.6 , 0.0
Swiss , 15.75 , 149.625 , Swiss , 4.42 , 41.99
Swiss , 15.75 , 149.625 , Cheddar , 20.01 , 50.025000000000006
Swiss , 15.76 , 149.72 , Cheddar , 61.35 , 0.0
Swiss , 15.76 , 149.72 , Swiss , 12.73 , 120.935
Cheddar , 59.94 , 149.85 , Swiss , 13.66 , 0.0
Cheddar , 59.95 , 149.875 , Cheddar , 5.16 , 0.0
Cheddar , 59.99 , 149.975 , Cheddar , 5.41 , 13.525
Cheddar , 59.99 , 149.975 , Swiss , 10.34 , 98.23
Wensleydale , 10.91 , 150.0125 , Cheddar , 7.63 , 0.0
Cheddar , 60.08 , 150.2 , Cheddar , 16.78 , 0.0
Swiss , 15.82 , 150.29 , Cheddar , 0.56 , 1.4000000000000001
Swiss , 15.82 , 150.29 , Wensleydale , 4.14 , 56.925
Swiss , 15.82 , 150.29 , Wensleydale , 80.36 , 1104.95
Cheddar , 60.16 , 150.39999999999998 , Swiss , 1.46 , 13.87
Cheddar , 60.16 , 150.39999999999998 , Swiss , 17.76 , 168.72000000000003
Wensleydale , 10.94 , 150.42499999999998 , Swiss , 24.46 , 0.0
Cheddar , 60.17 , 150.425 , Swiss , 0.76 , 0.0
Cheddar , 60.2 , 150.5 , Swiss , 20.37 , 0.0
Swiss , 15.85 , 150.575 , Cheddar , 79.06 , 0.0
Swiss , 15.86 , 150.67 , Wensleydale , 18.21 , 0.0
Cheddar , 60.27 , 150.675 , Swiss , 8.29 , 0.0
Wensleydale , 10.96 , 150.70000000000002 , Wensleydale , 39.49 , 0.0
Cheddar , 60.3 , 150.75 , Swiss , 50.66 , 0.0
Swiss , 15.89 , 150.955 , Wensleydale , 4.23 , 0.0
Wensleydale , 10.98 , 150.975 , Cheddar , 17.73 , 0.0
Cheddar , 60.39 , 150.975 , Cheddar , 2.77 , 6.925
Swiss , 15.9 , 151.05 , Swiss , 12.43 , 0.0
Cheddar , 60.46 , 151.15 , Cheddar , 36.2 , 0.0
Wensleydale , 11.0 , 151.25 , Cheddar , 31.63 , 0.0
Swiss , 15.93 , 151.335 , Wensleydale , 27.61 , 379.6375
Swiss , 15.93 , 151.335 , Swiss , 84.87 , 806.2650000000001
Swiss , 15.94 , 151.43 , Cheddar , 22.52 , 0.0
Swiss , 15.95 , 151.525 , Cheddar , 5.04 , 0.0
Cheddar , 60.63 , 151.57500000000002 , Swiss , 40.46 , 0.0
Cheddar , 60.64 , 151.6 , Wensleydale , 6.48 , 89.10000000000001
Cheddar , 60.64 , 151.6 , Wensleydale , 27.38 , 376.47499999999997
Cheddar , 60.75 , 151.875 , Cheddar , 33.62 , 0.0
Wensleydale , 11.06 , 152.07500000000002 , Swiss , 1.22 , 0.0
Swiss , 16.01 , 152.09500000000003 , Cheddar , 8.37 , 0.0
Cheddar , 60.88 , 152.20000000000002 , Cheddar , 11.44 , 0.0
Wensleydale , 11.07 , 152.2125 , Cheddar , 30.61 , 76.525
Wensleydale , 11.07 , 152.2125 , Wensleydale , 12.47 , 171.4625
Cheddar , 60.89 , 152.225 , Swiss , 28.16 , 0.0
Swiss , 16.03 , 152.28500000000003 , Cheddar , 5.73 , 0.0
Cheddar , 60.93 , 152.325 , Cheddar , 28.1 , 0.0
Swiss , 16.05 , 152.475 , Cheddar , 11.27 , 28.174999999999997
Cheddar , 60.99 , 152.475 , Swiss , 6.46 , 61.37
Cheddar , 61.02 , 152.55 , Swiss , 35.04 , 0.0
Wensleydale , 11.1 , 152.625 , Swiss , 32.47 , 308.465
Wensleydale , 11.1 , 152.625 , Wensleydale , 51.34 , 705.9250000000001
Cheddar , 61.06 , 152.65 , Swiss , 71.03 , 0.0
Cheddar , 61.09 , 152.72500000000002 , Cheddar , 0.91 , 0.0
Cheddar , 61.12 , 152.79999999999998 , Cheddar , 25.12 , 62.800000000000004
Cheddar , 61.12 , 152.79999999999998 , Wensleydale , 7.19 , 98.86250000000001
Cheddar , 61.12 , 152.79999999999998 , Wensleydale , 11.36 , 156.2
Cheddar , 61.13 , 152.82500000000002 , Wensleydale , 27.28 , 0.0
Swiss , 16.09 , 152.855 , Cheddar , 34.67 , 0.0
Cheddar , 61.19 , 152.975 , Wensleydale , 4.57 , 0.0
Cheddar , 61.19 , 152.975 , Swiss , 11.01 , 104.595
Wensleydale , 11.13 , 153.03750000000002 , Wensleydale , 0.0 , 0.0
Wensleydale , 11.13 , 153.03750000000002 , Wensleydale , 51.67 , 710.4625
Swiss , 16.11 , 153.045 , Swiss , 40.03 , 0.0
Cheddar , 61.22 , 153.05 , Swiss , 23.14 , 0.0
Cheddar , 61.27 , 153.175 , Swiss , 28.29 , 0.0
Cheddar , 61.28 , 153.2 , Cheddar , 53.87 , 0.0
Swiss , 16.14 , 153.33 , Swiss , 5.32 , 0.0
Swiss , 16.15 , 153.42499999999998 , Swiss , 61.88 , 0.0
Cheddar , 61.38 , 153.45000000000002 , Wensleydale , 11.4 , 0.0
Swiss , 16.16 , 153.52 , Swiss , 21.19 , 0.0
Wensleydale , 11.17 , 153.5875 , Wensleydale , 37.68 , 0.0
Cheddar , 61.44 , 153.6 , Wensleydale , 1.28 , 0.0
Swiss , 16.17 , 153.615 , Cheddar , 1.93 , 0.0
Cheddar , 61.45 , 153.625 , Swiss , 54.19 , 0.0
Swiss , 16.18 , 153.71 , Wensleydale , 9.75 , 0.0
Wensleydale , 11.18 , 153.725 , Wensleydale , 45.2 , 0.0
Cheddar , 61.49 , 153.725 , Swiss , 3.16 , 30.020000000000003
Cheddar , 61.51 , 153.775 , Swiss , 5.5 , 0.0
Wensleydale , 11.19 , 153.86249999999998 , Swiss , 4.84 , 0.0
Cheddar , 61.55 , 153.875 , Wensleydale , 10.65 , 146.4375
Cheddar , 61.55 , 153.875 , Swiss , 19.22 , 182.58999999999997
Swiss , 16.2 , 153.9 , Cheddar , 28.16 , 0.0
Wensleydale , 11.2 , 154.0 , Wensleydale , 20.68 , 0.0
Cheddar , 61.61 , 154.025 , Wensleydale , 24.22 , 0.0
Swiss , 16.22 , 154.08999999999997 , Wensleydale , 4.67 , 0.0
Swiss , 16.23 , 154.185 , Swiss , 2.36 , 0.0
Wensleydale , 11.22 , 154.275 , Swiss , 22.63 , 0.0
Wensleydale , 11.23 , 154.4125 , Cheddar , 1.92 , 0.0
Cheddar , 61.78 , 154.45 , Wensleydale , 7.37 , 0.0
Swiss , 16.26 , 154.47000000000003 , Wensleydale , 35.84 , 0.0
Wensleydale , 11.24 , 154.55 , Cheddar , 5.17 , 0.0
Cheddar , 61.83 , 154.575 , Wensleydale , 24.71 , 0.0
Cheddar , 61.84 , 154.60000000000002 , Cheddar , 1.42 , 0.0
Wensleydale , 11.25 , 154.6875 , Cheddar , 32.32 , 0.0
Cheddar , 61.88 , 154.70000000000002 , Cheddar , 69.23 , 0.0
Swiss , 16.29 , 154.755 , Wensleydale , 6.56 , 0.0
Cheddar , 61.91 , 154.77499999999998 , Swiss , 47.84 , 0.0
Wensleydale , 11.26 , 154.825 , Swiss , 6.88 , 65.36
Wensleydale , 11.26 , 154.825 , Cheddar , 32.15 , 80.375
Cheddar , 61.94 , 154.85 , Cheddar , 19.31 , 48.275
Swiss , 16.3 , 154.85 , Wensleydale , 52.26 , 718.5749999999999
Swiss , 16.31 , 154.945 , Wensleydale , 56.02 , 0.0
Cheddar , 61.99 , 154.975 , Cheddar , 95.37 , 0.0
Cheddar , 62.01 , 155.025 , Wensleydale , 3.42 , 0.0
Wensleydale , 11.28 , 155.1 , Cheddar , 2.77 , 6.925
Wensleydale , 11.28 , 155.1 , Wensleydale , 73.6 , 1011.9999999999999
Swiss , 16.33 , 155.135 , Cheddar , 37.98 , 0.0
Wensleydale , 11.3 , 155.375 , Wensleydale , 35.36 , 0.0
Swiss , 16.36 , 155.42 , Swiss , 8.02 , 76.19
Swiss , 16.36 , 155.42 , Wensleydale , 6.12 , 84.15
Cheddar , 62.17 , 155.425 , Cheddar , 18.47 , 0.0
Cheddar , 62.19 , 155.475 , Swiss , 6.32 , 0.0
Swiss , 16.38 , 155.60999999999999 , Wensleydale , 0.58 , 0.0
Swiss , 16.4 , 155.79999999999998 , Cheddar , 1.78 , 0.0
Cheddar , 62.35 , 155.875 , Cheddar , 16.16 , 0.0
Wensleydale , 11.34 , 155.925 , Swiss , 46.42 , 0.0
Cheddar , 62.39 , 155.975 , Wensleydale , 14.38 , 0.0
Wensleydale , 11.35 , 156.0625 , Swiss , 66.49 , 0.0
Cheddar , 62.44 , 156.1 , Wensleydale , 46.48 , 0.0
Swiss , 16.45 , 156.275 , Cheddar , 73.35 , 0.0
Swiss , 16.46 , 156.37 , Cheddar , 7.76 , 19.4
Swiss , 16.46 , 156.37 , Wensleydale , 18.58 , 255.47499999999997
Wensleydale , 11.38 , 156.47500000000002 , Wensleydale , 7.11 , 97.7625
Cheddar , 62.59 , 156.47500000000002 , Swiss , 15.52 , 147.44
Wensleydale , 11.38 , 156.47500000000002 , Swiss , 18.56 , 176.32
Wensleydale , 11.39 , 156.6125 , Wensleydale , 5.88 , 0.0
Cheddar , 62.66 , 156.64999999999998 , Wensleydale , 27.03 , 0.0
Swiss , 16.49 , 156.65499999999997 , Wensleydale , 4.14 , 0.0
Wensleydale , 11.4 , 156.75 , Wensleydale , 25.94 , 0.0
Cheddar , 62.71 , 156.775 , Wensleydale , 83.19 , 0.0
Cheddar , 62.73 , 156.825 , Swiss , 1.86 , 0.0
Wensleydale , 11.41 , 156.8875 , Wensleydale , 25.69 , 0.0
Swiss , 16.52 , 156.94 , Swiss , 78.8 , 0.0
Swiss , 16.52 , 156.94 , Swiss , 32.47 , 308.465
Wensleydale , 11.42 , 157.025 , Wensleydale , 1.22 , 0.0
Cheddar , 62.83 , 157.075 , Cheddar , 6.79 , 16.975
Cheddar , 62.83 , 157.075 , Wensleydale , 23.88 , 328.34999999999997
Cheddar , 62.84 , 157.10000000000002 , Wensleydale , 57.43 , 0.0
Swiss , 16.54 , 157.13 , Swiss , 5.96 , 0.0
Wensleydale , 11.43 , 157.1625 , Wensleydale , 13.3 , 0.0
Cheddar , 62.88 , 157.20000000000002 , Cheddar , 68.98 , 0.0
Swiss , 16.57 , 157.415 , Wensleydale , 52.63 , 0.0
Cheddar , 62.97 , 157.425 , Swiss , 25.14 , 0.0
Wensleydale , 11.45 , 157.4375 , Swiss , 54.36 , 0.0
Cheddar , 62.99 , 157.475 , Swiss , 9.73 , 0.0
Swiss , 16.58 , 157.51 , Wensleydale , 10.58 , 145.475
Swiss , 16.58 , 157.51 , Swiss , 51.98 , 493.80999999999995
Cheddar , 63.01 , 157.525 , Wensleydale , 5.22 , 0.0
Cheddar , 63.04 , 157.6 , Wensleydale , 0.77 , 0.0
Cheddar , 63.07 , 157.675 , Cheddar , 0.63 , 1.575
Cheddar , 63.07 , 157.675 , Wensleydale , 51.92 , 713.9
Wensleydale , 11.47 , 157.7125 , Cheddar , 0.86 , 0.0
Cheddar , 63.11 , 157.775 , Swiss , 3.59 , 0.0
Swiss , 16.61 , 157.795 , Swiss , 2.85 , 27.075
Swiss , 16.61 , 157.795 , Cheddar , 25.21 , 63.025000000000006
Cheddar , 63.12 , 157.79999999999998 , Wensleydale , 12.31 , 0.0
Wensleydale , 11.48 , 157.85 , Cheddar , 24.96 , 0.0
Swiss , 16.62 , 157.89000000000001 , Swiss , 12.31 , 116.94500000000001
Swiss , 16.62 , 157.89000000000001 , Swiss , 22.66 , 215.27
Swiss , 16.63 , 157.98499999999999 , Cheddar , 3.42 , 8.55
Swiss , 16.63 , 157.98499999999999 , Wensleydale , 21.58 , 296.72499999999997
Wensleydale , 11.49 , 157.9875 , Cheddar , 18.75 , 0.0
Swiss , 16.64 , 158.08 , Cheddar , 6.3 , 0.0
Swiss , 16.65 , 158.17499999999998 , Cheddar , 46.61 , 0.0
Cheddar , 63.29 , 158.225 , Wensleydale , 56.94 , 0.0
Wensleydale , 11.51 , 158.2625 , Cheddar , 50.0 , 0.0
Swiss , 16.68 , 158.46 , Swiss , 0.76 , 7.22
Swiss , 16.68 , 158.46 , Wensleydale , 21.0 , 288.75
Swiss , 16.68 , 158.46 , Swiss , 45.66 , 433.77
Swiss , 16.69 , 158.555 , Swiss , 7.43 , 0.0
Swiss , 16.7 , 158.65 , Cheddar , 17.31 , 0.0
Wensleydale , 11.54 , 158.67499999999998 , Swiss , 28.56 , 0.0
Cheddar , 63.47 , 158.675 , Swiss , 12.0 , 0.0
Cheddar , 63.49 , 158.725 , Cheddar , 27.35 , 0.0
Cheddar , 63.5 , 158.75 , Wensleydale , 7.69 , 105.73750000000001
Cheddar , 63.5 , 158.75 , Wensleydale , 34.82 , 478.775
Wensleydale , 11.55 , 158.8125 , Wensleydale , 3.79 , 52.1125
Wensleydale , 11.55 , 158.8125 , Wensleydale , 13.92 , 191.4
Cheddar , 63.54 , 158.85 , Wensleydale , 0.45 , 0.0
Swiss , 16.73 , 158.935 , Cheddar , 10.36 , 0.0
Cheddar , 63.6 , 159.0 , Wensleydale , 29.21 , 0.0
